order_id,customer_id,order_date,status,channel,region
637,2933,2026-06-13,Completed,Partner,South
638,1031,2026-08-06,Completed,Partner,West
639,882,2024-12-06,Completed,Web,South
640,153,2025-08-29,Completed,Partner,East
641,2432,2024-09-04,Completed,Mobile,South
642,2615,2026-06-19,Completed,Partner,North
643,2224,2026-07-20,Completed,Mobile,South
644,2247,2025-01-18,Completed,Mobile,South
645,668,2025-06-14,Pending,Partner,North
646,838,2026-07-05,Completed,Web,East
647,1462,2024-10-13,Completed,Web,South
648,675,2024-10-28,Completed,Mobile,South
649,929,2026-03-13,Completed,Partner,East
650,1266,2024-01-31,Completed,Web,East
651,2890,2025-01-24,Completed,Web,West
652,1953,2024-10-28,Completed,Partner,North
653,1292,2025-05-30,Completed,Web,West
654,1930,2025-08-22,Completed,Web,West
655,1581,2025-01-25,Pending,Web,West
656,1550,2024-11-05,Completed,Web,West
657,93,2024-02-29,Completed,Web,North
658,734,2025-11-14,Completed,Web,South
659,2287,2024-08-27,Completed,Web,South
660,2709,2026-01-26,Completed,Web,West
661,219,2025-06-27,Completed,Partner,North
662,494,2026-03-08,Completed,Partner,South
663,2543,2024-06-23,Completed,Mobile,West
664,2953,2025-06-07,Completed,Mobile,North
665,56,2025-02-10,Completed,Web,West
666,1860,2026-07-06,Completed,Web,West
667,1343,2024-10-10,Cancelled,Mobile,North
668,292,2024-05-21,Completed,Web,East
669,2836,2024-12-16,Completed,Partner,West
670,1960,2025-02-04,Completed,Web,East
671,138,2025-03-16,Completed,Web,East
672,146,2024-04-30,Completed,Partner,South
673,667,2025-06-16,Completed,Web,East
674,1712,2024-09-29,Completed,Mobile,East
675,257,2024-01-12,Completed,Web,South
676,248,2024-08-28,Completed,Web,North
677,1710,2025-02-24,Completed,Web,North
678,774,2025-12-22,Completed,Web,West
679,372,2025-01-24,Completed,Web,West
680,1893,2025-11-12,Completed,Mobile,East
681,197,2025-08-10,Cancelled,Mobile,South
682,1420,2025-07-21,Cancelled,Mobile,West
683,2164,2026-06-04,Completed,Web,West
684,1118,2026-06-05,Completed,Mobile,North
685,1502,2024-01-20,Completed,Mobile,West
686,1341,2024-07-05,Cancelled,Partner,North
687,2655,2026-05-18,Completed,Partner,South
688,2042,2025-08-12,Completed,Web,South
689,1589,2025-01-08,Cancelled,Partner,West
690,2468,2025-11-15,Completed,Partner,East
691,648,2024-07-23,Completed,Web,South
692,325,2024-09-25,Completed,Web,South
693,1368,2025-09-01,Pending,Partner,South
694,2260,2026-05-06,Completed,Web,South
695,304,2025-11-19,Completed,Partner,East
696,217,2024-03-05,Completed,Partner,North
697,593,2026-03-22,Completed,Partner,East
698,784,2025-01-09,Completed,Partner,East
699,350,2025-05-03,Completed,Mobile,North
700,1550,2025-08-18,Completed,Web,West
701,2680,2024-05-05,Completed,Mobile,West
702,2569,2025-08-30,Completed,Web,South
703,643,2026-06-05,Completed,Mobile,South
704,2948,2026-04-05,Cancelled,Web,East
705,67,2025-11-11,Completed,Mobile,East
706,2461,2024-06-12,Completed,Mobile,South
707,2484,2024-04-21,Completed,Mobile,North
708,2767,2026-06-14,Completed,Web,West
709,2685,2025-11-05,Cancelled,Partner,South
710,906,2025-08-02,Completed,Partner,North
711,2056,2026-06-11,Completed,Web,North
712,1969,2025-10-28,Completed,Partner,South
713,2657,2026-03-27,Completed,Mobile,East
714,1948,2024-01-19,Cancelled,Partner,South
715,2985,2024-05-10,Completed,Partner,South
716,1637,2026-03-09,Completed,Mobile,North
717,2053,2025-08-23,Completed,Web,North
718,2057,2025-08-21,Completed,Partner,West
719,1075,2024-09-11,Pending,Web,West
720,2028,2026-04-21,Completed,Web,East
721,1403,2024-01-25,Completed,Mobile,East
722,1038,2026-01-10,Completed,Web,West
723,2868,2024-12-06,Completed,Mobile,North
724,673,2025-05-03,Completed,Web,North
725,2891,2025-08-12,Completed,Partner,West
726,962,2024-10-02,Completed,Mobile,East
727,107,2024-07-15,Completed,Partner,South
728,125,2024-10-24,Completed,Mobile,West
729,2124,2026-05-10,Completed,Mobile,East
730,2420,2024-10-06,Completed,Mobile,North
731,687,2024-10-31,Pending,Mobile,West
732,1771,2024-03-25,Completed,Mobile,South
733,2400,2026-08-16,Pending,Partner,North
734,406,2026-05-31,Completed,Partner,North
735,168,2025-11-02,Completed,Mobile,South
736,2757,2026-06-25,Completed,Mobile,South
737,1603,2026-03-25,Completed,Partner,East
738,31,2025-04-11,Completed,Web,West
739,2154,2024-05-29,Completed,Mobile,North
740,361,2025-02-11,Completed,Partner,South
741,1567,2024-01-31,Completed,Partner,West
742,2629,2026-02-01,Completed,Web,West
743,2261,2024-05-28,Cancelled,Mobile,South
744,2163,2025-10-24,Completed,Mobile,South
745,846,2025-11-26,Cancelled,Mobile,West
746,251,2025-07-04,Completed,Web,West
747,1696,2025-02-17,Cancelled,Partner,North
748,2676,2025-10-29,Completed,Partner,North
749,2098,2026-02-17,Completed,Partner,South
750,34,2025-10-27,Completed,Web,North
751,840,2024-03-03,Cancelled,Mobile,West
752,2184,2024-05-13,Completed,Web,East
753,1893,2026-03-20,Completed,Partner,East
754,2193,2026-02-10,Completed,Partner,North
755,907,2024-08-11,Completed,Partner,South
756,1203,2024-09-04,Cancelled,Web,West
757,2780,2024-08-16,Completed,Web,West
758,168,2025-01-30,Completed,Partner,South
759,2372,2025-09-02,Completed,Web,South
760,643,2024-09-06,Completed,Web,South
761,1941,2025-05-20,Completed,Web,East
762,503,2026-02-09,Cancelled,Partner,South
763,46,2026-04-11,Pending,Mobile,North
764,1916,2024-01-22,Completed,Partner,East
765,1380,2025-02-27,Completed,Partner,South
766,1837,2026-03-14,Completed,Mobile,North
767,1684,2026-05-02,Completed,Partner,East
768,1797,2024-09-09,Completed,Mobile,West
769,1416,2024-06-30,Completed,Web,South
770,1959,2025-09-02,Completed,Web,East
771,384,2026-05-28,Completed,Partner,South
772,1951,2025-04-23,Completed,Web,North
773,1900,2024-08-26,Completed,Mobile,West
774,2401,2025-10-30,Completed,Mobile,East
775,1944,2025-01-18,Completed,Mobile,South
776,2190,2024-12-07,Completed,Partner,West
777,1534,2026-06-14,Completed,Mobile,South
778,2948,2024-12-06,Completed,Mobile,East
779,2292,2025-12-01,Pending,Partner,East
780,1211,2024-03-18,Completed,Mobile,North
781,1193,2024-02-06,Completed,Mobile,North
782,1213,2026-08-06,Completed,Partner,North
783,2959,2024-07-22,Cancelled,Partner,North
784,1426,2026-05-06,Completed,Web,North
785,1550,2025-08-07,Completed,Web,West
786,132,2025-05-19,Completed,Mobile,North
787,2969,2026-07-01,Completed,Partner,West
788,2744,2024-12-07,Pending,Web,North
789,1955,2026-05-20,Completed,Partner,East
790,1684,2024-02-24,Completed,Web,East
791,1014,2024-10-24,Completed,Partner,West
792,2671,2024-11-12,Cancelled,Partner,South
793,711,2026-03-04,Completed,Web,East
794,921,2025-04-01,Completed,Web,North
795,63,2024-02-17,Pending,Partner,South
796,1659,2025-03-18,Cancelled,Mobile,North
797,1483,2024-09-26,Pending,Web,East
798,268,2025-06-16,Completed,Web,South
799,885,2025-08-22,Completed,Mobile,West
800,2105,2024-08-11,Cancelled,Mobile,North
801,2224,2024-06-23,Completed,Partner,South
802,2447,2025-05-17,Completed,Web,West
803,400,2024-04-30,Completed,Mobile,East
804,429,2024-12-11,Completed,Web,North
805,2620,2025-03-26,Completed,Partner,South
806,49,2026-05-05,Completed,Mobile,South
807,2593,2024-01-01,Completed,Partner,North
808,2851,2025-04-29,Completed,Partner,South
809,2697,2026-03-01,Pending,Partner,South
810,2305,2025-04-03,Pending,Partner,East
811,2251,2025-03-11,Completed,Partner,South
812,2152,2025-04-09,Completed,Mobile,South
813,1672,2024-06-10,Completed,Mobile,West
814,1976,2025-07-14,Completed,Web,South
815,45,2024-04-07,Completed,Partner,North
816,2500,2024-08-22,Completed,Mobile,East
817,466,2024-12-27,Completed,Mobile,North
818,1244,2026-03-31,Cancelled,Web,East
819,1301,2025-04-13,Completed,Web,North
820,1244,2024-08-29,Completed,Partner,East
821,449,2026-05-26,Completed,Mobile,South
822,2336,2024-12-25,Completed,Partner,East
823,1522,2025-06-05,Completed,Mobile,East
824,1868,2025-09-06,Completed,Partner,South
825,1538,2024-03-13,Completed,Mobile,South
826,2159,2024-12-03,Completed,Partner,South
827,906,2025-03-10,Completed,Partner,North
828,2589,2026-07-05,Completed,Partner,West
829,2193,2026-03-14,Completed,Partner,North
830,1829,2024-12-28,Completed,Web,East
831,2466,2024-06-27,Completed,Partner,East
832,698,2024-09-03,Pending,Partner,East
833,2352,2024-11-17,Completed,Mobile,West
834,395,2024-05-03,Completed,Mobile,North
835,2410,2026-08-23,Completed,Partner,North
836,1861,2024-03-25,Completed,Partner,South
837,2364,2026-05-21,Completed,Mobile,West
838,840,2026-06-04,Completed,Mobile,West
839,307,2026-06-10,Pending,Web,West
840,1400,2026-04-18,Completed,Web,East
841,2656,2024-10-30,Completed,Web,North
842,727,2026-03-01,Completed,Partner,North
843,239,2024-06-05,Completed,Partner,South
844,401,2024-04-08,Completed,Mobile,North
845,650,2024-05-09,Completed,Web,East
846,2777,2026-05-20,Completed,Web,North
847,921,2024-04-06,Completed,Partner,North
848,1893,2024-02-09,Completed,Partner,East
849,2698,2025-02-26,Completed,Web,West
850,2579,2025-03-21,Completed,Partner,West
851,260,2026-08-03,Completed,Partner,North
852,2605,2024-01-04,Completed,Partner,South
853,1914,2025-08-21,Completed,Mobile,South
854,532,2024-07-27,Completed,Partner,West
855,856,2026-08-14,Completed,Partner,West
856,2188,2024-03-13,Completed,Mobile,South
857,672,2024-11-14,Pending,Mobile,West
858,446,2024-07-29,Completed,Partner,North
859,2421,2024-09-16,Completed,Web,North
860,1441,2026-04-14,Completed,Web,South
861,1065,2025-05-30,Completed,Mobile,South
862,2786,2024-04-07,Completed,Mobile,West
863,755,2024-05-18,Completed,Mobile,West
864,1777,2024-03-03,Completed,Mobile,North
865,1626,2024-04-26,Completed,Web,South
866,1866,2024-07-17,Completed,Partner,South
867,2342,2026-04-19,Completed,Partner,South
868,725,2026-03-28,Cancelled,Partner,North
869,272,2024-02-03,Completed,Mobile,North
870,1566,2026-01-30,Completed,Partner,West
871,824,2024-09-15,Completed,Web,West
872,2995,2024-06-01,Completed,Partner,South
873,668,2024-05-02,Cancelled,Mobile,North
874,1062,2026-04-25,Completed,Partner,East
875,2252,2025-02-21,Completed,Mobile,North
876,1089,2026-03-03,Completed,Partner,North
877,685,2024-01-16,Cancelled,Web,East
878,483,2024-06-17,Completed,Mobile,North
879,2706,2025-07-16,Cancelled,Partner,North
880,1145,2026-04-17,Completed,Partner,West
881,2580,2025-06-21,Completed,Web,South
882,2588,2025-03-28,Completed,Mobile,West
883,1610,2024-09-25,Completed,Mobile,West
884,2714,2024-09-30,Completed,Web,North
885,199,2025-03-28,Completed,Web,East
886,2017,2024-08-22,Pending,Mobile,West
887,2788,2026-08-11,Completed,Mobile,North
888,2618,2024-10-26,Completed,Web,North
889,2503,2024-08-18,Completed,Partner,North
890,1240,2024-05-23,Completed,Mobile,East
891,2906,2024-12-14,Completed,Web,West
892,2787,2024-07-04,Completed,Mobile,South
893,2074,2025-01-23,Cancelled,Mobile,South
894,2635,2026-02-20,Completed,Partner,North
895,2343,2024-06-02,Completed,Web,North
896,304,2024-01-29,Completed,Mobile,East
897,1492,2025-06-16,Completed,Partner,East
898,70,2026-07-21,Completed,Partner,West
899,465,2026-01-23,Completed,Partner,West
900,1407,2026-03-29,Completed,Partner,East
901,1412,2024-04-17,Completed,Mobile,North
902,484,2026-07-11,Pending,Web,West
903,542,2024-11-02,Cancelled,Partner,East
904,1293,2024-09-21,Completed,Mobile,North
905,1558,2026-01-02,Completed,Mobile,South
906,113,2024-07-27,Completed,Partner,East
907,2383,2026-08-19,Completed,Web,East
908,322,2024-04-19,Completed,Web,North
909,669,2026-02-25,Completed,Web,South
910,2235,2024-09-02,Pending,Mobile,East
911,643,2024-08-12,Completed,Mobile,South
912,663,2024-10-11,Completed,Partner,West
913,1170,2024-12-26,Completed,Mobile,West
914,2082,2024-12-12,Completed,Partner,North
915,2872,2025-10-25,Completed,Partner,East
916,1858,2026-08-23,Completed,Partner,West
917,1601,2024-05-15,Completed,Web,South
918,474,2026-04-21,Cancelled,Web,North
919,1594,2025-12-12,Completed,Partner,West
920,683,2024-11-08,Cancelled,Partner,South
921,221,2026-04-18,Completed,Mobile,North
922,123,2024-06-19,Completed,Partner,East
923,1346,2025-10-22,Completed,Web,South
924,1696,2024-07-29,Completed,Mobile,North
925,1094,2025-02-18,Completed,Partner,North
926,218,2024-11-19,Completed,Web,North
927,502,2024-08-18,Cancelled,Web,South
928,2419,2024-12-07,Completed,Web,North
929,1470,2025-02-08,Completed,Web,South
930,2907,2025-09-26,Completed,Partner,South
931,1152,2025-06-25,Completed,Mobile,North
932,2282,2024-02-21,Completed,Web,North
933,1509,2024-04-21,Completed,Web,South
934,2377,2025-12-23,Completed,Partner,North
935,1779,2024-01-31,Completed,Web,South
936,190,2026-07-06,Completed,Mobile,West
937,1613,2026-01-19,Completed,Partner,South
938,2512,2025-11-25,Completed,Partner,West
939,1952,2025-01-09,Completed,Mobile,East
940,2057,2024-03-19,Completed,Mobile,West
941,1203,2024-01-29,Completed,Mobile,West
942,1857,2025-03-19,Completed,Mobile,South
943,350,2024-03-18,Completed,Mobile,North
944,434,2026-07-08,Completed,Web,West
945,1788,2026-01-13,Completed,Mobile,South
946,2323,2024-06-29,Completed,Mobile,North
947,142,2026-01-12,Completed,Web,East
948,1922,2024-09-27,Completed,Web,North
949,1603,2024-08-13,Completed,Web,East
950,1431,2024-05-24,Completed,Mobile,West
951,1621,2026-02-04,Completed,Web,South
952,638,2025-08-27,Completed,Mobile,South
953,1663,2025-07-02,Completed,Partner,East
954,1652,2025-10-08,Completed,Partner,South
955,50,2026-02-28,Completed,Web,South
956,523,2025-02-27,Completed,Web,West
957,1773,2025-04-30,Completed,Mobile,West
958,458,2025-06-11,Completed,Mobile,East
959,442,2024-01-15,Completed,Mobile,North
960,1610,2024-12-05,Completed,Partner,West
961,468,2026-07-28,Completed,Partner,South
962,1389,2025-07-12,Completed,Partner,South
963,823,2025-01-20,Cancelled,Web,West
964,696,2026-04-15,Completed,Web,South
965,2931,2026-08-18,Completed,Mobile,South
966,2534,2025-03-23,Completed,Partner,West
967,1974,2025-02-11,Completed,Partner,East
968,1741,2024-08-20,Completed,Partner,West
969,426,2024-07-06,Completed,Partner,East
970,2818,2024-03-06,Completed,Web,West
971,1567,2025-11-03,Completed,Web,West
972,1561,2024-03-16,Completed,Web,North
973,2056,2026-02-09,Pending,Mobile,North
974,2248,2025-10-12,Completed,Partner,North
975,1732,2024-07-09,Completed,Partner,West
976,748,2024-11-07,Completed,Partner,West
977,1380,2025-07-08,Completed,Web,South
978,274,2026-02-02,Pending,Web,South
979,2565,2024-05-20,Completed,Partner,South
980,835,2025-06-30,Completed,Partner,East
981,206,2025-01-12,Completed,Mobile,East
982,306,2026-04-27,Completed,Mobile,South
983,853,2026-01-09,Completed,Partner,South
984,1162,2024-01-24,Completed,Web,East
985,2626,2026-02-06,Completed,Partner,South
986,433,2025-07-01,Completed,Mobile,North
987,1516,2025-12-14,Completed,Partner,West
988,2241,2025-10-29,Completed,Partner,West
989,883,2025-08-10,Pending,Web,South
990,2040,2026-02-22,Completed,Mobile,South
991,2097,2024-07-17,Completed,Partner,North
992,383,2024-07-31,Completed,Partner,West
993,2805,2024-04-25,Completed,Partner,South
994,2406,2024-10-14,Completed,Web,East
995,269,2024-07-19,Completed,Partner,North
996,225,2026-05-05,Pending,Partner,East
997,2090,2024-07-05,Completed,Mobile,South
998,1599,2025-09-17,Completed,Partner,North
999,2503,2025-12-18,Completed,Web,North
1000,2617,2025-05-19,Completed,Partner,West
1001,693,2024-01-12,Cancelled,Mobile,East
1002,148,2024-03-21,Cancelled,Partner,East
1003,2502,2026-05-01,Completed,Web,East
1004,452,2026-07-08,Completed,Web,South
1005,1403,2025-08-09,Completed,Web,East
1006,1372,2024-10-18,Cancelled,Web,West
1007,2151,2024-07-18,Completed,Partner,West
1008,998,2025-11-10,Completed,Partner,North
1009,2100,2026-07-24,Completed,Partner,South
1010,541,2026-04-05,Completed,Mobile,South
1011,1093,2024-03-21,Completed,Web,South
1012,1401,2024-05-08,Completed,Mobile,South
1013,2223,2024-12-04,Pending,Mobile,East
1014,4,2026-04-05,Completed,Web,North
1015,2556,2024-07-24,Completed,Web,West
1016,2110,2024-08-04,Pending,Mobile,North
1017,373,2026-04-08,Completed,Mobile,West
1018,2595,2025-03-06,Completed,Web,North
1019,2702,2025-11-09,Completed,Web,North
1020,361,2024-05-22,Completed,Mobile,South
1021,1961,2026-04-12,Completed,Web,East
1022,1942,2025-03-21,Completed,Partner,South
1023,166,2026-02-24,Pending,Web,East
1024,1677,2026-01-12,Completed,Web,North
1025,2327,2024-04-30,Completed,Partner,East
1026,2529,2024-08-06,Completed,Mobile,South
1027,416,2026-02-09,Completed,Mobile,South
1028,775,2025-11-15,Completed,Partner,North
1029,1129,2024-03-14,Completed,Mobile,East
1030,629,2024-08-31,Completed,Web,West
1031,765,2025-12-21,Completed,Mobile,West
1032,1778,2025-09-05,Completed,Web,East
1033,1853,2026-06-29,Completed,Web,West
1034,192,2025-05-16,Cancelled,Mobile,South
1035,1857,2026-07-23,Completed,Partner,South
1036,337,2024-12-26,Cancelled,Web,East
1037,2821,2025-10-17,Completed,Web,South
1038,782,2026-07-30,Completed,Mobile,South
1039,2781,2024-10-25,Completed,Partner,East
1040,1146,2024-02-01,Cancelled,Web,West
1041,2381,2026-01-26,Pending,Partner,North
1042,1165,2024-09-02,Completed,Partner,East
1043,1966,2025-10-03,Completed,Web,West
1044,2361,2024-06-08,Completed,Web,West
1045,108,2026-04-24,Completed,Partner,North
1046,983,2026-02-17,Completed,Partner,East
1047,411,2025-03-31,Completed,Web,East
1048,2883,2024-01-15,Completed,Partner,East
1049,2576,2025-11-27,Completed,Web,North
1050,2110,2024-06-18,Completed,Mobile,North
1051,2178,2024-06-13,Cancelled,Web,East
1052,1744,2024-07-11,Completed,Web,North
1053,2307,2026-05-19,Completed,Web,South
1054,2835,2025-09-30,Completed,Web,East
1055,2024,2025-03-03,Completed,Web,East
1056,1377,2024-01-04,Completed,Mobile,West
1057,1032,2024-01-22,Completed,Web,West
1058,892,2024-06-22,Completed,Mobile,East
1059,2929,2024-12-25,Completed,Mobile,West
1060,997,2026-05-26,Completed,Mobile,East
1061,171,2025-12-05,Cancelled,Mobile,South
