order_id,product_id,quantity,unit_price,discount
406,123,4,608.82,0.193
407,39,3,659.63,0.13
407,103,5,113.95,0.032
408,94,4,306.94,0.037
409,20,5,80.18,0.175
409,115,2,324.28,0.095
409,97,1,451.62,0.122
409,23,4,101.3,0.087
410,37,4,548.37,0.167
410,61,3,116.87,0.118
410,74,4,424.97,0.177
411,42,3,100.94,0.083
411,24,3,742.51,0.191
412,65,2,877.24,0.082
413,66,4,834.16,0.033
413,103,2,116.17,0.189
414,46,3,335.97,0.086
414,18,1,124.55,0.035
414,7,2,677.02,0.041
414,17,2,748.59,0.073
415,97,1,470.21,0.168
415,22,1,302.97,0.085
416,78,2,892.51,0.188
416,126,2,149.64,0.072
417,78,3,809.96,0.056
417,91,5,224.26,0.167
418,85,5,438.64,0.154
419,35,1,813.92,0.025
419,34,5,88.02,0.073
419,121,4,641.59,0.111
420,59,2,99.61,0.001
421,137,3,598.63,0.136
421,87,2,86.94,0.067
422,13,1,29.38,0.152
422,31,5,287.89,0.012
422,115,5,326.69,0.187
422,28,2,380.56,0.177
423,118,3,43.61,0.08
424,91,4,220.27,0.197
425,73,3,446.88,0.036
425,137,4,623.91,0.132
425,124,3,176.8,0.123
426,1,3,253.45,0.053
426,129,5,639.88,0.126
426,35,4,763.82,0.082
427,6,5,523.46,0.195
427,39,2,651.42,0.186
427,85,2,435.13,0.084
427,74,2,425.78,0.175
428,107,5,772.22,0.179
428,25,2,499.85,0.063
428,87,2,86.84,0.156
429,1,4,252.75,0.136
430,92,2,723.58,0.15
430,67,4,844.33,0.013
431,17,2,740.06,0.024
432,142,4,69.34,0.144
433,7,3,736.41,0.179
433,107,5,765.52,0.017
433,90,3,130.5,0.179
434,26,5,18.73,0.143
434,141,5,290.21,0.095
435,20,3,76.62,0.088
435,17,3,769.42,0.104
435,110,4,758.73,0.162
436,116,5,142.31,0.011
437,1,2,255.92,0.015
437,142,1,63.96,0.198
437,14,5,124.75,0.009
437,59,1,92.3,0.149
438,119,1,385.21,0.137
439,29,4,455.69,0.103
439,4,1,743.5,0.181
440,72,5,732.84,0.057
440,19,2,270.34,0.077
440,10,1,616.33,0.167
441,10,2,601.08,0.171
442,68,2,617.94,0.056
443,128,2,816.67,0.088
443,8,3,283.13,0.145
443,37,2,561.22,0.079
443,118,4,49.22,0.052
444,109,5,836.5,0.016
445,86,3,556.36,0.159
445,51,1,70.79,0.197
445,147,3,697.0,0.122
445,139,4,479.4,0.099
446,22,5,308.24,0.005
446,127,5,769.03,0.124
447,5,5,570.73,0.045
448,6,1,526.9,0.175
449,80,5,437.87,0.142
449,51,2,73.17,0.194
450,33,3,221.3,0.109
450,76,3,780.71,0.063
450,143,1,802.08,0.062
450,86,3,607.58,0.152
451,103,3,107.95,0.003
452,126,3,154.96,0.199
452,88,5,287.32,0.108
452,77,4,560.59,0.076
452,38,2,96.45,0.026
453,82,4,594.17,0.183
453,149,1,218.96,0.072
453,37,2,523.69,0.177
454,93,2,94.78,0.163
455,120,1,689.74,0.175
455,143,3,848.0,0.17
456,130,1,876.34,0.167
456,59,1,101.8,0.016
456,100,1,178.89,0.032
456,65,1,867.4,0.158
457,141,3,327.71,0.038
458,74,4,406.62,0.071
458,114,4,242.01,0.13
459,39,2,671.66,0.002
460,25,3,471.0,0.057
461,6,2,588.23,0.098
462,17,5,727.98,0.191
463,135,1,73.17,0.101
464,137,2,565.52,0.03
464,114,2,237.02,0.104
465,23,1,109.52,0.048
465,75,2,140.33,0.005
465,50,4,603.07,0.136
466,146,5,561.53,0.045
467,45,1,68.98,0.068
467,108,3,610.07,0.04
467,126,1,140.88,0.119
468,16,1,286.87,0.108
468,139,3,463.32,0.092
468,133,4,618.42,0.192
469,128,1,763.35,0.152
469,43,3,512.09,0.149
469,86,1,643.01,0.037
470,28,3,373.73,0.022
470,10,3,534.48,0.037
471,22,3,275.23,0.063
471,47,4,609.64,0.137
471,80,4,429.7,0.134
472,59,5,100.07,0.122
473,76,1,776.86,0.16
473,90,5,144.75,0.122
474,150,4,274.27,0.189
474,97,4,445.95,0.016
475,134,2,717.77,0.121
475,83,3,423.67,0.008
475,70,3,185.27,0.062
476,60,5,176.9,0.074
476,12,5,501.99,0.037
476,46,5,328.69,0.176
476,27,3,677.72,0.158
477,32,1,641.69,0.178
477,68,5,621.33,0.18
477,34,1,84.75,0.075
478,97,2,513.31,0.044
478,99,1,588.64,0.194
479,44,4,637.74,0.155
479,121,3,666.24,0.191
479,14,2,131.85,0.175
480,37,3,509.72,0.12
481,38,1,96.28,0.197
482,30,2,875.44,0.109
482,79,3,156.58,0.085
482,74,5,430.88,0.16
482,80,2,424.15,0.199
483,97,3,513.95,0.089
483,128,3,782.22,0.084
483,28,1,397.05,0.032
483,98,5,546.47,0.065
484,145,2,315.67,0.005
484,143,3,831.56,0.076
485,68,5,683.16,0.118
486,85,1,408.61,0.122
487,140,2,40.05,0.167
487,141,5,291.08,0.029
488,19,3,248.18,0.085
488,50,4,650.32,0.107
489,32,4,645.23,0.1
489,26,3,18.46,0.135
489,100,3,173.59,0.113
490,25,2,446.18,0.074
490,107,5,830.05,0.013
490,81,3,388.07,0.054
491,23,5,108.28,0.013
491,101,2,470.06,0.08
492,22,4,296.28,0.155
493,111,2,883.05,0.01
493,136,1,853.55,0.04
493,123,2,634.47,0.04
494,124,2,183.84,0.134
494,72,1,699.28,0.044
494,87,1,86.38,0.166
495,120,1,685.33,0.183
495,111,3,801.05,0.036
496,124,4,173.1,0.082
496,77,5,576.69,0.168
496,5,3,521.48,0.1
496,50,2,585.29,0.136
497,21,4,239.48,0.02
497,141,2,304.66,0.014
498,11,5,706.02,0.115
498,16,2,262.86,0.057
499,61,4,111.88,0.009
500,123,4,585.64,0.074
501,12,1,505.69,0.008
501,31,2,281.74,0.049
502,111,3,821.67,0.173
502,92,5,745.54,0.153
502,37,3,498.26,0.147
502,19,2,265.93,0.002
503,86,1,571.07,0.131
504,46,2,374.86,0.049
504,14,5,137.42,0.082
504,104,2,622.74,0.002
505,108,3,635.07,0.086
505,83,2,463.01,0.186
505,131,2,309.74,0.122
505,28,4,404.61,0.067
506,144,3,229.37,0.039
507,105,3,534.94,0.001
507,77,1,617.13,0.04
507,8,4,307.57,0.023
508,62,5,531.16,0.112
508,122,4,547.06,0.09
508,56,4,584.78,0.174
508,60,5,162.7,0.018
509,143,1,799.67,0.127
509,23,3,109.28,0.026
509,148,3,481.26,0.102
509,82,4,571.27,0.179
510,123,3,633.94,0.069
510,29,1,423.56,0.07
511,81,4,389.41,0.067
511,117,1,506.3,0.102
512,88,5,275.79,0.182
513,44,1,619.01,0.151
513,43,5,572.34,0.097
513,56,3,602.52,0.073
513,71,2,300.69,0.086
514,119,2,351.1,0.142
514,37,1,536.31,0.117
514,122,2,544.28,0.029
514,91,3,218.11,0.027
515,1,2,242.64,0.028
515,17,5,694.54,0.13
516,42,1,94.01,0.065
517,36,4,751.04,0.103
517,131,4,332.86,0.029
517,111,1,835.38,0.084
517,47,2,607.71,0.191
518,23,3,108.37,0.039
518,129,3,676.12,0.174
519,41,1,57.41,0.048
519,23,4,111.11,0.008
520,76,4,846.56,0.08
520,71,4,317.78,0.156
521,54,4,205.74,0.159
521,120,4,734.64,0.1
521,88,4,289.65,0.061
522,92,3,747.61,0.076
523,140,1,37.24,0.126
524,16,4,285.31,0.1
524,3,1,148.67,0.175
525,131,4,338.37,0.003
525,126,1,151.18,0.089
525,76,4,787.52,0.14
526,18,5,139.19,0.101
526,90,2,141.05,0.108
526,59,5,94.85,0.055
527,85,2,466.8,0.099
527,47,1,561.96,0.172
527,122,1,513.9,0.044
527,75,2,122.97,0.095
528,122,5,551.19,0.073
528,10,1,591.34,0.058
528,59,4,92.82,0.162
529,114,4,219.93,0.176
529,86,4,589.98,0.177
529,79,1,167.26,0.134
529,95,1,603.85,0.02
530,86,1,620.95,0.197
530,82,3,579.8,0.071
530,39,5,718.85,0.161
530,12,4,527.16,0.136
531,51,4,79.12,0.056
531,53,3,272.31,0.051
532,45,3,68.72,0.152
533,26,4,17.64,0.153
533,94,1,295.18,0.096
533,10,1,581.73,0.054
533,31,4,283.24,0.001
534,58,5,239.92,0.12
534,120,4,718.04,0.152
535,35,4,760.1,0.147
536,19,4,269.65,0.15
536,94,4,306.17,0.062
536,144,1,245.45,0.016
537,68,5,627.97,0.016
538,69,1,477.0,0.061
538,11,1,654.41,0.057
538,144,4,249.55,0.09
539,20,5,87.1,0.041
540,13,4,29.1,0.123
540,103,4,100.3,0.15
540,76,1,885.68,0.07
541,146,2,600.61,0.117
541,71,5,309.19,0.006
541,149,5,194.0,0.095
542,101,4,470.59,0.009
542,139,4,457.41,0.179
543,18,1,143.04,0.166
544,24,5,644.54,0.128
544,101,1,458.8,0.046
544,79,4,157.19,0.147
544,23,4,101.74,0.157
545,108,5,633.16,0.108
545,99,2,602.55,0.136
546,82,5,520.51,0.129
546,137,2,556.98,0.103
547,71,5,284.82,0.102
548,44,4,582.2,0.15
548,118,3,45.26,0.141
548,13,1,29.66,0.049
549,124,1,174.87,0.198
550,66,4,804.01,0.13
551,15,1,816.52,0.028
551,92,5,675.3,0.008
551,4,5,729.32,0.006
551,144,5,246.35,0.129
552,106,5,582.98,0.15
552,131,4,343.07,0.003
552,112,1,657.42,0.122
553,118,1,46.43,0.054
554,137,4,609.48,0.1
554,108,1,688.06,0.186
554,76,5,794.51,0.037
554,54,2,230.01,0.105
555,116,5,123.7,0.177
556,79,2,152.23,0.058
556,101,4,411.94,0.04
556,129,2,669.51,0.015
557,121,4,665.01,0.051
558,34,4,89.52,0.189
558,92,5,663.88,0.003
558,126,4,142.65,0.014
559,42,1,90.39,0.166
560,54,1,206.23,0.002
560,25,2,511.89,0.154
560,149,4,203.24,0.14
560,60,5,163.93,0.032
561,13,3,31.01,0.113
561,125,2,367.21,0.169
562,3,1,139.57,0.012
562,15,3,757.74,0.036
562,136,3,757.21,0.091
563,35,1,832.97,0.02
564,52,2,34.41,0.139
565,72,1,745.83,0.003
566,46,5,344.56,0.177
566,130,2,821.35,0.137
567,21,5,248.19,0.114
568,96,5,92.3,0.169
568,89,4,260.15,0.062
568,138,1,513.51,0.06
568,143,2,856.93,0.004
569,139,3,445.86,0.063
569,39,5,655.31,0.144
569,8,4,282.61,0.001
570,107,2,844.46,0.126
570,34,1,90.12,0.099
570,41,2,61.58,0.076
570,24,4,724.55,0.19
571,63,4,825.06,0.164
572,53,4,262.47,0.004
572,127,4,762.84,0.005
572,29,1,465.59,0.067
572,39,3,714.52,0.11
573,39,2,655.41,0.051
573,67,1,844.73,0.062
573,81,5,354.9,0.029
574,25,2,479.79,0.18
575,21,4,250.83,0.147
575,126,4,156.48,0.18
575,73,1,445.75,0.011
575,113,5,514.91,0.109
576,72,5,662.89,0.177
576,30,1,838.93,0.09
576,51,3,71.64,0.133
576,101,5,426.61,0.001
577,35,1,790.01,0.17
577,131,3,313.1,0.194
577,122,5,501.37,0.124
578,110,4,679.39,0.029
578,117,3,474.11,0.178
579,97,5,496.21,0.117
580,14,5,127.23,0.102
580,7,5,680.89,0.185
581,119,3,369.76,0.081
581,90,3,128.5,0.036
581,50,1,666.43,0.195
581,45,4,64.42,0.176
582,135,4,76.09,0.148
583,14,4,131.26,0.162
583,121,2,623.78,0.057
584,45,4,64.77,0.13
584,88,1,263.69,0.046
585,24,4,688.35,0.069
585,56,4,653.96,0.198
585,75,1,122.03,0.164
586,126,2,142.67,0.189
586,60,1,175.79,0.012
587,119,2,366.78,0.002
587,40,4,162.5,0.175
587,113,1,546.13,0.128
587,121,3,691.54,0.116
588,14,4,121.28,0.045
588,15,2,798.12,0.102
588,75,4,124.18,0.036
588,113,4,516.41,0.179
589,104,1,606.7,0.169
589,31,1,304.91,0.073
589,67,3,793.32,0.135
589,92,1,697.87,0.181
590,41,1,64.37,0.128
590,105,2,516.88,0.104
591,49,5,56.76,0.07
592,80,4,426.19,0.12
592,59,3,96.65,0.103
593,55,4,220.14,0.093
594,82,1,589.05,0.033
594,126,5,153.14,0.069
595,148,3,459.94,0.093
595,10,5,552.72,0.0
595,128,5,726.88,0.193
596,1,1,241.7,0.183
596,135,2,76.38,0.182
596,57,5,157.15,0.078
597,150,5,299.34,0.038
597,64,1,315.37,0.184
597,38,1,87.78,0.109
597,133,4,660.22,0.095
598,23,3,103.64,0.016
599,144,3,237.43,0.156
600,32,3,640.48,0.133
600,126,3,140.09,0.166
600,121,1,667.26,0.147
601,38,4,86.2,0.119
601,21,2,254.44,0.071
601,117,2,490.08,0.102
602,86,4,583.49,0.158
602,78,5,809.01,0.023
602,63,4,815.69,0.145
602,74,1,420.95,0.084
603,91,4,214.8,0.193
603,109,3,795.51,0.119
603,4,2,673.87,0.199
604,83,4,428.61,0.045
604,15,5,764.61,0.137
604,45,5,69.85,0.2
604,76,2,846.93,0.106
605,2,3,309.09,0.12
605,90,3,129.75,0.153
606,72,2,730.71,0.136
606,91,1,220.13,0.073
606,111,4,865.86,0.199
607,35,1,740.05,0.199
607,133,2,672.21,0.055
608,20,5,79.86,0.14
608,79,1,170.54,0.013
608,107,4,788.39,0.153
609,24,1,725.3,0.138
609,44,1,653.16,0.157
610,11,4,670.47,0.13
611,122,4,492.38,0.15
612,99,5,621.94,0.102
612,12,3,466.08,0.13
612,30,1,857.21,0.114
613,77,4,564.11,0.041
613,137,1,549.75,0.198
613,32,1,634.55,0.018
614,96,1,87.54,0.194
614,91,3,214.78,0.127
614,98,4,521.28,0.056
615,74,5,406.64,0.186
615,121,4,641.08,0.119
616,136,5,861.67,0.192
617,64,1,347.63,0.017
617,125,2,345.96,0.025
617,150,1,269.23,0.029
618,68,4,659.51,0.076
619,27,5,644.06,0.069
619,114,2,239.16,0.166
620,141,1,288.42,0.117
620,55,2,200.48,0.015
620,57,3,157.77,0.022
621,137,1,583.29,0.102
621,100,5,189.93,0.019
622,87,1,77.98,0.049
622,122,3,509.62,0.146
622,121,5,641.78,0.109
622,114,1,225.25,0.052
623,115,1,317.44,0.05
623,83,1,458.61,0.078
624,56,1,583.06,0.061
624,1,4,253.41,0.117
624,78,2,806.81,0.077
625,42,1,95.09,0.122
625,58,2,238.42,0.186
625,62,5,510.8,0.063
626,27,5,650.19,0.103
626,77,4,629.32,0.066
627,37,4,563.26,0.07
627,115,3,305.21,0.096
627,23,5,106.33,0.191
628,19,5,256.87,0.101
628,142,1,61.25,0.047
629,19,5,274.73,0.094
630,24,5,741.18,0.178
630,68,3,606.26,0.098
631,144,4,234.5,0.043
631,11,1,652.7,0.006
631,6,4,539.69,0.181
631,102,3,754.04,0.08
632,27,2,666.51,0.167
632,41,1,60.03,0.025
632,63,3,822.25,0.014
632,65,4,874.29,0.098
633,123,4,589.58,0.157
633,132,2,429.14,0.004
633,1,3,238.87,0.104
633,130,5,786.35,0.028
634,61,5,114.25,0.001
634,67,3,787.21,0.01
634,39,5,641.42,0.01
635,62,3,526.49,0.033
636,21,1,230.81,0.021
636,136,4,793.79,0.124
636,38,3,88.55,0.197
636,70,2,180.73,0.073
637,13,1,29.2,0.189
637,120,5,691.26,0.076
638,127,2,764.65,0.052
639,126,1,148.79,0.083
639,71,4,314.67,0.187
640,111,5,805.53,0.096
640,44,1,582.88,0.099
640,77,5,592.55,0.163
640,57,1,157.66,0.131
641,84,2,536.14,0.094
642,6,1,535.2,0.164
643,109,4,724.61,0.095
644,96,5,92.14,0.193
645,62,2,514.83,0.074
645,74,1,458.04,0.181
646,93,4,88.21,0.166
646,100,5,188.99,0.087
646,132,4,414.46,0.071
647,40,3,168.05,0.133
647,59,3,97.74,0.117
648,21,1,240.99,0.115
648,17,5,757.64,0.191
648,118,3,45.71,0.087
649,97,5,446.81,0.081
649,59,2,100.45,0.131
650,32,1,636.1,0.079
651,124,5,181.14,0.161
651,145,3,310.54,0.011
652,34,1,82.29,0.107
652,85,2,413.94,0.026
652,15,2,712.18,0.111
652,63,1,903.3,0.12
653,120,2,733.62,0.021
653,58,5,220.11,0.175
653,82,5,592.91,0.076
653,105,5,567.81,0.138
654,44,5,584.05,0.109
654,67,4,765.75,0.074
654,147,5,728.01,0.141
654,63,2,849.99,0.064
655,7,5,755.9,0.073
655,60,4,182.21,0.109
656,40,4,153.34,0.126
656,115,3,327.3,0.09
656,144,4,238.5,0.05
656,149,2,201.39,0.17
657,45,2,69.45,0.149
658,73,3,411.73,0.159
659,70,2,179.53,0.189
659,128,3,813.04,0.041
660,119,4,346.06,0.13
660,59,3,99.56,0.033
660,81,2,384.88,0.162
660,41,3,58.02,0.19
661,36,4,792.25,0.114
661,23,1,111.55,0.176
662,104,3,689.4,0.197
662,146,5,582.03,0.132
663,32,3,623.62,0.046
663,13,3,31.54,0.106
664,91,5,208.53,0.177
664,141,5,300.37,0.088
664,131,4,319.11,0.098
665,27,2,725.21,0.073
665,91,3,218.55,0.148
666,108,2,640.56,0.145
666,112,5,697.98,0.16
666,72,2,772.1,0.167
667,24,5,713.6,0.054
667,68,3,629.21,0.143
667,110,4,782.44,0.153
668,141,2,318.55,0.124
668,91,5,223.26,0.152
668,27,3,659.22,0.083
669,117,2,494.28,0.199
669,145,3,321.23,0.048
670,4,4,720.3,0.076
670,67,1,880.32,0.059
670,6,5,543.41,0.11
670,103,5,109.8,0.1
671,32,1,592.56,0.178
671,116,4,136.86,0.159
671,83,4,427.63,0.094
672,46,4,329.49,0.01
672,101,1,422.63,0.136
672,140,3,36.4,0.149
672,76,3,812.3,0.012
673,67,4,767.5,0.078
673,100,4,196.25,0.005
673,77,2,582.03,0.051
673,131,3,305.57,0.121
674,88,2,291.46,0.057
674,71,2,287.95,0.059
674,2,2,330.52,0.117
675,113,3,602.0,0.15
675,134,1,726.91,0.055
675,63,4,822.51,0.175
675,149,2,191.54,0.16
676,19,1,254.33,0.105
677,36,2,853.14,0.116
677,142,3,64.56,0.069
677,116,1,136.1,0.061
677,140,4,36.41,0.031
678,4,2,776.84,0.065
678,22,2,295.66,0.064
678,124,4,189.24,0.025
679,92,3,710.89,0.071
680,56,2,611.75,0.045
680,71,2,285.45,0.005
680,127,1,738.53,0.182
681,13,5,32.09,0.164
682,7,3,670.99,0.067
683,66,4,788.99,0.165
683,81,1,387.1,0.073
684,97,5,516.7,0.02
684,43,3,578.09,0.042
684,28,3,409.26,0.136
685,66,5,847.85,0.113
686,33,5,214.9,0.165
686,51,2,73.79,0.2
687,122,4,515.47,0.056
687,55,4,216.1,0.163
688,7,5,715.9,0.2
689,44,3,664.65,0.144
689,74,1,444.08,0.002
689,112,4,643.85,0.048
689,96,4,97.58,0.017
690,128,2,757.49,0.02
691,39,2,668.71,0.088
691,48,4,580.77,0.196
691,6,1,580.38,0.123
692,53,5,252.45,0.099
692,54,3,239.06,0.115
692,20,3,74.8,0.0
693,7,3,682.41,0.07
693,104,3,644.27,0.046
693,40,2,155.07,0.042
694,10,1,572.19,0.016
694,26,1,17.54,0.077
694,140,4,39.87,0.157
694,28,3,395.22,0.169
695,43,4,527.86,0.083
695,150,3,287.71,0.17
696,8,1,306.35,0.096
696,56,4,579.83,0.158
696,142,5,69.37,0.098
696,15,5,714.43,0.018
697,120,1,689.33,0.063
697,13,5,31.69,0.113
698,42,2,97.89,0.18
698,48,1,665.44,0.159
699,99,2,637.04,0.109
699,128,3,732.88,0.196
700,144,1,248.87,0.197
701,147,3,782.96,0.083
701,16,3,290.76,0.129
702,28,3,395.0,0.032
703,138,2,572.04,0.185
703,92,2,737.3,0.066
703,99,3,639.16,0.17
704,145,2,331.89,0.104
704,28,5,370.65,0.118
705,127,4,852.02,0.074
705,140,4,38.77,0.031
705,95,3,570.42,0.031
706,44,3,588.92,0.065
707,120,2,768.47,0.193
707,2,3,339.25,0.053
708,105,2,499.87,0.194
708,117,3,473.52,0.027
708,130,1,777.89,0.159
709,56,4,614.68,0.154
709,97,1,444.78,0.158
709,44,2,614.65,0.018
710,122,4,512.2,0.073
710,118,4,49.92,0.155
710,30,5,864.82,0.068
710,95,1,556.72,0.187
711,35,5,859.05,0.151
711,96,4,89.32,0.171
711,95,1,581.57,0.197
711,91,3,223.86,0.009
712,87,4,82.33,0.131
712,22,1,270.19,0.096
712,41,4,62.62,0.055
712,102,3,787.89,0.053
713,114,2,232.31,0.062
713,6,2,596.38,0.125
714,80,4,434.24,0.037
715,130,4,775.28,0.164
716,101,2,448.95,0.186
716,132,1,427.55,0.174
716,110,1,716.81,0.065
716,126,1,160.59,0.041
717,148,1,466.11,0.199
717,61,5,122.57,0.133
717,7,3,668.22,0.023
718,21,5,227.12,0.18
718,114,5,221.68,0.043
718,83,5,469.56,0.109
718,52,4,36.51,0.037
719,148,2,461.37,0.012
719,79,2,153.69,0.066
720,98,3,563.72,0.055
720,93,2,82.66,0.165
721,38,4,96.05,0.009
721,52,5,33.16,0.005
721,150,2,268.31,0.136
722,22,4,275.16,0.188
722,117,2,498.32,0.183
722,30,1,891.27,0.198
723,33,4,207.02,0.035
723,67,2,765.86,0.009
724,110,1,710.7,0.05
724,95,4,526.83,0.159
724,90,1,140.85,0.084
725,67,3,838.98,0.169
725,100,4,193.94,0.005
725,47,3,544.78,0.01
725,109,5,751.28,0.049
726,16,5,260.11,0.025
726,15,3,803.27,0.043
726,138,3,515.18,0.174
726,18,3,139.74,0.162
727,61,2,122.45,0.149
727,27,3,678.54,0.017
727,145,4,319.72,0.017
728,122,5,511.29,0.061
728,19,2,241.1,0.107
729,108,1,676.8,0.184
729,1,3,234.14,0.081
729,74,5,446.73,0.031
729,28,2,396.58,0.069
730,73,2,407.3,0.015
731,35,3,850.34,0.012
731,8,5,305.62,0.025
732,115,5,319.47,0.092
732,57,4,163.91,0.123
732,89,3,236.33,0.199
732,13,1,32.11,0.118
733,146,4,532.62,0.048
733,135,5,69.94,0.04
734,117,2,477.17,0.119
734,120,3,729.34,0.017
734,65,1,779.88,0.174
734,92,3,684.91,0.091
735,31,2,286.94,0.197
735,107,5,776.31,0.165
736,36,2,859.43,0.023
737,34,4,82.95,0.199
738,45,1,67.03,0.152
738,96,3,95.43,0.016
739,20,5,83.47,0.14
739,58,1,243.93,0.137
739,98,5,589.7,0.01
740,142,5,68.48,0.16
740,87,3,84.49,0.016
741,118,3,47.56,0.127
742,39,2,717.17,0.013
742,40,5,155.86,0.088
743,129,2,666.46,0.138
743,92,1,710.67,0.149
743,50,2,625.42,0.053
743,93,5,88.14,0.137
744,133,1,645.74,0.131
745,9,1,89.74,0.104
745,19,4,256.9,0.027
745,11,1,638.8,0.032
746,9,3,89.98,0.07
746,132,1,400.06,0.091
747,13,4,30.28,0.088
747,14,3,127.66,0.013
747,71,2,290.83,0.194
747,95,1,575.25,0.053
748,115,3,327.24,0.161
749,114,4,212.09,0.132
749,135,1,71.54,0.128
749,145,4,311.55,0.169
750,43,5,580.47,0.119
750,84,2,494.83,0.01
750,113,4,570.34,0.099
750,63,3,879.74,0.108
751,24,5,733.69,0.052
751,7,1,700.25,0.181
752,23,3,103.41,0.035
752,89,2,255.31,0.125
753,24,4,745.15,0.112
753,103,3,108.27,0.112
753,26,3,19.33,0.126
754,144,3,236.33,0.106
754,73,1,433.57,0.074
754,83,4,404.89,0.109
754,4,1,768.59,0.171
755,100,2,183.85,0.087
756,15,5,820.93,0.055
756,34,1,82.4,0.055
756,2,1,335.88,0.047
756,99,3,686.59,0.044
757,49,3,60.26,0.123
757,80,1,391.62,0.157
758,29,5,470.95,0.039
758,76,3,827.94,0.092
758,70,3,173.44,0.021
758,117,4,513.52,0.043
759,34,2,88.28,0.09
760,34,4,90.62,0.116
760,108,2,663.2,0.083
760,52,2,34.69,0.187
761,7,4,735.83,0.115
761,50,1,594.83,0.098
761,136,4,758.67,0.076
762,30,5,856.18,0.029
762,13,1,28.91,0.184
762,116,4,132.69,0.151
763,103,3,103.95,0.183
763,4,5,698.8,0.13
764,107,2,817.71,0.152
764,146,2,592.11,0.188
764,102,4,747.74,0.103
765,42,3,93.03,0.119
765,31,1,290.62,0.085
766,42,5,95.71,0.08
766,143,5,876.52,0.187
766,144,3,243.82,0.029
767,92,1,747.91,0.188
767,88,1,291.4,0.031
767,10,3,537.92,0.083
767,146,3,574.52,0.182
768,60,5,174.0,0.008
769,69,3,441.37,0.172
769,77,4,604.82,0.056
769,8,1,312.01,0.084
770,111,4,841.88,0.059
771,9,5,86.95,0.025
772,141,5,309.02,0.015
772,17,1,789.59,0.029
772,42,5,89.4,0.156
773,65,4,873.54,0.087
773,70,1,192.32,0.044
773,94,2,284.78,0.031
774,90,2,136.28,0.068
775,120,1,683.34,0.106
775,125,2,352.26,0.091
775,93,3,90.4,0.016
776,8,1,300.32,0.075
776,70,4,188.49,0.12
776,5,4,580.47,0.115
776,79,4,157.78,0.175
777,149,1,222.51,0.14
778,84,3,483.76,0.09
778,66,5,868.92,0.15
779,140,3,40.55,0.14
780,22,1,283.77,0.024
780,68,3,679.41,0.087
780,65,3,877.16,0.197
781,16,3,271.16,0.109
781,112,4,692.94,0.081
782,85,2,466.94,0.183
782,9,3,91.35,0.043
782,41,5,63.85,0.093
782,5,2,573.19,0.013
783,95,3,549.6,0.179
783,134,4,798.43,0.064
783,38,3,85.65,0.016
784,117,2,463.73,0.111
785,58,4,245.98,0.087
785,97,3,489.64,0.017
785,29,5,450.36,0.068
786,7,4,766.28,0.05
786,126,4,161.08,0.092
786,34,4,88.66,0.151
786,133,3,632.76,0.143
787,103,1,103.83,0.186
788,7,1,670.27,0.03
788,6,5,537.43,0.114
788,90,3,130.47,0.049
788,29,2,413.16,0.158
789,16,1,250.97,0.121
789,82,1,569.51,0.03
789,58,1,246.44,0.169
789,138,5,510.95,0.188
790,75,5,135.02,0.04
790,92,1,727.59,0.12
791,91,5,216.83,0.031
791,106,1,610.37,0.101
792,149,4,203.2,0.068
792,114,5,236.76,0.105
793,78,1,871.83,0.039
793,20,2,86.08,0.155
794,101,3,448.52,0.17
795,46,4,370.34,0.136
795,147,3,726.52,0.083
795,72,3,691.36,0.065
795,132,4,436.38,0.156
796,41,3,62.11,0.039
796,52,1,33.67,0.171
796,55,3,226.72,0.16
796,85,5,415.13,0.121
797,80,4,434.4,0.016
797,51,4,77.6,0.031
797,24,4,713.38,0.142
797,146,2,541.35,0.001
798,94,4,282.56,0.183
798,129,1,639.29,0.008
798,128,4,803.78,0.038
799,101,1,461.44,0.063
799,125,5,363.65,0.157
799,136,3,848.68,0.173
800,56,1,646.76,0.099
800,85,3,444.41,0.181
800,58,1,246.35,0.018
801,64,5,340.84,0.073
801,24,3,721.04,0.044
801,45,4,64.34,0.049
802,27,2,723.76,0.15
802,119,2,383.64,0.094
802,112,1,634.63,0.063
802,125,1,355.92,0.079
803,105,4,511.25,0.07
803,148,5,469.44,0.142
803,95,3,533.07,0.163
803,107,4,806.11,0.051
804,33,3,216.9,0.065
805,3,3,150.73,0.017
805,64,3,311.79,0.135
806,87,3,90.39,0.144
806,146,1,560.59,0.023
807,15,5,755.2,0.049
807,43,1,508.18,0.131
808,60,5,170.9,0.102
809,86,1,563.25,0.114
810,32,5,636.25,0.094
810,141,2,323.09,0.076
811,51,2,75.43,0.01
811,65,1,845.14,0.114
811,100,4,182.21,0.186
812,103,5,99.72,0.092
